header0,header1,header2,header3,header4,header5,header6,header7,header8,header9
0.5266413694047414,0.5979783006582895,0.5757006286081062,0.5774326696191975,0.5193833694725188,0.5345648239262742,0.5287306860673232,0.4052264829270995,0.4337540130746151,0.4422503947189234
0.3332804973975,0.3313907490271203,0.2913153775485783,0.2944052637191429,0.2996619058948293,0.3047588463740807,0.2813883053650881,0.2939233009169626,0.2973058041850431,0.2863997430751013
0.9357950237079572,0.9438157092064088,0.9360403582430012,0.9294962364977476,0.9485563520230608,0.9258335984165694,0.9415327495044984,0.9466431932062565,0.9364202955881992,0.9276018854215096
0.6720487784868919,0.6775663382770049,0.7049535018136674,0.7041288773311444,0.7068252248605101,0.7005719868145448,0.7180572993834857,0.7138581983010366,0.7072583087043197,0.713689258345093
0.5592885146360187,0.6067268822094313,0.595388145233827,0.6006807112368862,0.5588085190850375,0.567147986668315,0.5634321956514989,0.4647183591592297,0.474928350839809,0.4768186052308461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3826280884569843,0.3827906019973536,0.383547640134566,0.3506821426369118,0.2875048806680851,0.3184631503346081,0.3157303792440876,0.3284001435349681,0.3109975810157316,0.3306808748611257
0.5077959550331641,0.5154598726181473,0.5122972671806081,0.5072462279206119,0.5007876221837367,0.508081783474982,0.5007182869250925,0.5048447457303612,0.4971897747712014,0.502136552361454
0.954312577783238,0.9523937849387352,0.9563082615994308,0.9594534000663388,0.9530480621379294,0.9549804343932584,0.9552980194034132,0.935250743252612,0.958941321276804,0.910599625077146
0.5203722324303802,0.5173887035922882,0.5161848752837535,0.5202462045525565,0.5190561830974896,0.5131055643316154,0.5182434964085293,0.5134712580251904,0.5197015032997458,0.5183392915217824
0.4686193622016197,0.4603697139898366,0.4590135722149603,0.4383832834099677,0.3766247729037459,0.3910934621039273,0.3883886896578347,0.3938290104238834,0.384277102780414,0.3907516741354839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6699601445506218,0.6430306567530869,0.6615873609695319,0.6485033304528118,0.6446957823996985,0.647039958492546,0.6477243827676177,0.6419248683199221,0.6189739730691464,0.583402355313353
0.5434740335253159,0.5679613401489659,0.5720570078918092,0.5654546560220547,0.5541338010634554,0.5568900968843412,0.5607334222297955,0.6008469600514095,0.6013308660983452,0.6311938005361122
0.9449477148805494,0.9467454392939,0.9514934163986948,0.9534275424392312,0.9485786317592828,0.9567783911792532,0.9587583849565944,0.944630621803708,0.9624850126016492,0.8212956181061366
0.470949385581965,0.4466873625497754,0.4451669933755498,0.4495328550686164,0.45453834557197,0.4537328694866587,0.4509913887103112,0.4157812254880169,0.4137874681458386,0.3840691918448572
0.6802814336303815,0.676247392347871,0.6810305570474655,0.6797574795635752,0.6824360832371774,0.6827387872650634,0.6848606522144589,0.6853455550926134,0.6769903147375147,0.6436657749268967
