Rewardlist,ButtonData,Zposition(Inches),Zposition(mm)
-1.1470187902450562,0,11.297948012766243,286.96787952426257
-0.2590566575527191,0,11.416001646083593,289.96644181052324
0.36082783341407776,0,11.382658226597309,289.1195189555716
0.052666038274765015,0,11.411178125867249,289.8439243970281
-0.2913486957550049,0,11.38564080708623,289.1952764999902
-0.651035726070404,0,11.347132431143523,288.21716375104546
0.7131485939025879,0,11.367036638623476,288.7227306210363
-1.210974097251892,0,11.420433277282118,290.07900524296576
0.3145042359828949,0,11.320999065592884,287.5533762660593
0.24896922707557678,0,11.41839052644372,290.02711937167044
0.276501327753067,0,11.33786789316535,287.9818444863999
-0.8964242935180664,0,11.40324178659618,289.6423413795429
-0.7681680917739868,0,11.430061544588208,290.32356323254044
-0.009730249643325806,0,11.279421283450723,286.4973005996484
-0.586912989616394,0,11.44500612668395,290.7031556177723
-0.09176158905029297,0,11.420870925796033,290.0901215152192
-0.23994246125221252,0,11.350788497549296,288.3100278377521
-0.38868409395217896,0,11.522900522238016,292.6816732648456
-1.0906120538711548,0,11.467333240815996,291.2702643167263
-0.10294270515441895,0,11.474876517748832,291.46186355082034
-0.7740539908409119,0,11.526865171912313,292.78237536657275
-0.41324812173843384,0,11.413931908875703,289.9138704854428
-0.49736130237579346,0,11.413037838721275,289.89116110352035
-0.5751876831054688,0,11.298419687572121,286.97986006433183
0.22862544655799866,0,11.382407136029006,289.1131412551367
-0.7259429693222046,0,11.466149360519648,291.24019375719905
-1.5905201435089111,0,11.479831449851394,291.5877188262254
-0.6741341352462769,0,11.50794068697691,292.30169344921353
0.07076409459114075,0,11.438331106856465,290.5336101141542
-0.5384179949760437,0,11.526113073527814,292.76327206760647
-0.5324582457542419,0,11.413034318760038,289.891071696505
-1.0455440282821655,0,11.515885239490867,292.503485083068
-0.25344544649124146,0,11.574826990419627,294.0006055566585
-0.5960730314254761,0,11.462313776090742,291.1427699127048
0.34555932879447937,0,11.10609721877575,282.09486935690404
-0.3784260153770447,0,11.47252049036026,291.4020204551506
0.1251610815525055,0,11.098511702308059,281.9021972386247
-0.7384465932846069,0,11.348062874230743,288.2407970054609
-0.6848007440567017,0,11.520663000211119,292.62484020536243
-0.229202538728714,0,11.337995785090328,287.98509294129434
-0.2295141965150833,1,11.018640261858701,279.873462651211
-1.143424153327942,0,11.363150601416827,288.6240252759874
-1.0548946857452393,0,11.42209000570476,290.1210861449009
-0.6729696989059448,1,11.021200446999073,279.93849135377644
-1.3700865507125854,0,11.363724355098606,288.6385986195046
0.2261182963848114,0,11.34460744561553,288.15302911863444
-0.16170170903205872,0,11.422149845045805,290.12260606416345
-0.119617760181427,0,11.14316475725174,283.03638483419417
0.37350568175315857,0,11.276372997018695,286.4198741242748
0.7599221467971802,0,11.464437486037612,291.1967121453553
-1.4249011278152466,0,11.4535443793267,290.92002723489816
0.8330156803131104,0,11.42828161752224,290.27835308506485
-1.1179695129394531,0,11.44749356595874,290.76633657535194
-0.19948497414588928,0,11.456226589789987,290.98815538066566
-0.052892059087753296,0,11.247590273976327,285.6887929589987
0.2831898033618927,0,11.383556990033389,289.14234754684804
-0.5374486446380615,1,10.994425275182724,279.2584019896412
-0.8872711658477783,0,11.436098278111219,290.47689626402496
0.3205700218677521,0,11.172288916534185,283.77613847996827
-0.4800322949886322,0,11.421371933612228,290.10284711375056
0.0598854124546051,0,11.423211700019241,290.14957718048873
-0.45544758439064026,0,11.516778136324882,292.526164662652
0.41731104254722595,0,11.372663883322478,288.86566263639094
-0.6878650188446045,0,11.375539691653849,288.93870816800774
-1.2664625644683838,0,11.463309925121068,291.16807209807513
0.5542730093002319,0,11.384551965743304,289.1676199298799
-0.745280385017395,0,11.564742301473022,293.74445445741475
-0.5488734841346741,0,11.159426978170872,283.4494452455401
-0.7664383053779602,0,11.436930162283778,290.49802612200796
-0.5047820210456848,0,11.21502945920527,284.86174826381387
-0.0842536985874176,0,11.385590354308487,289.1939949994356
-0.2101975977420807,0,11.501519104358554,292.13858525070725
-0.13307291269302368,0,11.470580991718172,291.3527571896416
0.3541603982448578,0,11.371542189007998,288.8371716008031
-0.5253812074661255,0,11.518024202603103,292.5578147461188
-0.08252069354057312,0,11.317521343889833,287.46504213480176
-0.5178952217102051,0,11.387053484863044,289.2311585155213
-0.17277374863624573,1,11.014144098037482,279.75926009015205
-1.1629502773284912,0,11.38636591910124,289.21369434517146
-0.04908958077430725,0,11.08956044088006,281.6748351983535
-1.3743046522140503,0,11.325479976248742,287.667191396718
-0.02709600329399109,0,11.343386019065976,288.1220048842758
-0.7088489532470703,0,11.404517185884714,289.67473652147174
-1.132379412651062,0,11.433998034572602,290.42355007814405
-0.19326753914356232,0,11.157234042319656,283.3937446749193
-0.2851947247982025,0,11.415005497053265,289.9411396251529
-0.6538776159286499,0,11.394778626459837,289.42737711207985
-1.0030312538146973,0,11.232638651958109,285.3090217597359
-0.6974581480026245,0,11.377528469753265,288.9892231317329
-0.6772966384887695,0,11.19303087478876,284.3029842196345
-0.8086264133453369,1,10.9908665943712,279.1680114970285
-1.0913726091384888,0,11.04861977172196,280.6349422017378
0.24308541417121887,0,11.34410878444016,288.14036312478004
-0.7180619239807129,1,10.999356740877033,279.38366121827664
-1.083642840385437,0,11.440881905433535,290.5984003980118
-0.17333948612213135,0,11.416069698667526,289.96817034615515
0.4825519621372223,0,11.347257976427674,288.2203526012629
-0.09474052488803864,0,11.055915478047728,280.8202531424123
-0.668526828289032,0,11.251925692901015,285.79891259968576
0.36941829323768616,0,11.317232707068325,287.4577107595354
-0.128416508436203,1,11.009383937123419,279.6383520029348
0.10485473275184631,0,11.275144530546665,286.38867107588527
0.08778440952301025,0,11.314527030196786,287.3889865669983
-0.38900765776634216,0,11.055521242389084,280.8102395566827
-1.16718327999115,0,11.330619119656086,287.79772563926457
-0.05343887209892273,0,11.302597881561518,287.0859861916625
0.10802355408668518,0,11.42441318012178,290.1800947750932
0.19456371665000916,0,11.4430513748765,290.6535049218631
0.11044636368751526,0,11.298923042029143,286.99264526754024
-0.028944939374923706,0,11.4079608812958,289.7622063849133
-1.004197359085083,0,11.064697781336308,281.0433236459422
-0.5987434387207031,0,11.197431999656558,284.41477279127656
-0.9813799858093262,0,11.440102820679545,290.5786116452604
-1.2605488300323486,0,11.448290250518918,290.7865723631805
-1.369304895401001,0,11.451547387984395,290.8693036548036
